"","subject","word","context","sentence","string","Head","Hand_arm","Foot_leg","Torso","Mouth_throat"
"6892","492grtbwjk","drain","M2_a","They drained the pool.","drained",0,4,4,0,0
"6893","492grtbwjk","mold","M2_a","It was a rubber mold.","mold",0,3,0,0,0
"6894","492grtbwjk","passage","M2_b","It was a biblical passage.","passage",4,4,0,4,4
"6895","492grtbwjk","cone","M2_a","It was an orange cone.","cone",0,0,0,0,0
"6896","492grtbwjk","intelligence","M1_b","They had innate intelligence.","intelligence",5,0,0,0,3
"6897","492grtbwjk","home","M1_b","It was a childhood home.","home",3,0,0,3,0
"6898","492grtbwjk","mole","M1_b","She saw the raised mole.","mole",5,0,0,0,0
"6899","492grtbwjk","check","M2_a","He checked the alibi.","checked",5,3,0,0,0
"6900","492grtbwjk","track","M2_a","She saw the moose tracks.","tracks",5,0,5,0,0
"6901","492grtbwjk","bank","M2_b","He banked the cash.","banked",0,3,0,0,0
"6902","492grtbwjk","cause","M1_a","It was a worthy cause.","cause",0,0,0,0,0
"6903","492grtbwjk","call","M2_b","They called the debt.","called",5,0,0,0,0
"6904","492grtbwjk","run","M2_a","She ran the shop.","ran",5,5,5,0,0
"6905","492grtbwjk","case","M2_a","It was a divorce case.","case",4,4,0,4,4
"6906","492grtbwjk","push","M1_b","He pushed the drugs.","pushed",0,5,3,5,0
"6907","492grtbwjk","movement","M2_a","He liked the feminist movement.","movement",5,5,5,5,5
"6908","492grtbwjk","tip","M1_b","It was a stingy tip.","tip",0,3,0,0,3
"6909","492grtbwjk","lock","M1_a","She had curly locks.","locks",5,0,0,0,0
"6910","492grtbwjk","tick","M1_b","It was an audible tick.","tick",5,5,5,0,0
"6911","492grtbwjk","count","M2_b","That was the correct count.","count",5,5,0,0,5
"6912","492grtbwjk","breakfast","M2_a","They ate a family breakfast.","breakfast",0,5,0,0,5
"6913","492grtbwjk","rock","M2_a","He liked limestone rock.","rock",0,3,3,0,0
"6914","492grtbwjk","bail","M2_a","He bailed out the water.","bailed",0,3,3,0,3
"6915","492grtbwjk","blood","M2_a","He has noble blood.","blood",1,1,1,1,1
"6916","492grtbwjk","board","M2_b","It was the school board.","board",0,0,0,0,0
"6917","492grtbwjk","position","M1_b","He was in a prominent position.","position",5,2,3,1,0
"6918","492grtbwjk","medicine","M1_a","It was cough medicine.","medicine",4,0,0,5,5
"6919","492grtbwjk","fan","M2_b","They had an enthusiastic fan.","fan",0,5,0,0,5
"6920","492grtbwjk","newspaper","M2_a","It was a faded newspaper.","newspaper",5,5,0,0,3
"6921","492grtbwjk","barrier","M2_a","There was a language barrier.","barrier",5,5,0,0,5
"6922","492grtbwjk","hail","M2_b","They hailed a guest.","hailed",0,4,4,0,4
"6923","492grtbwjk","act","M2_a","It was a magic act.","act",0,4,4,4,4
"6924","492grtbwjk","title","M1_b","She liked the poem title.","title",5,0,0,0,5
"6925","492grtbwjk","clog","M1_b","The choreographer clogged.","clogged",0,2,0,0,2
"6926","492grtbwjk","break","M1_b","He broke the dish.","broke",0,5,3,0,0
"6927","492grtbwjk","column","M1_b","It was a sports column.","column",0,0,2,4,0
"6928","492grtbwjk","panel","M2_b","It was a consumer panel.","panel",0,0,0,0,0
"6929","492grtbwjk","film","M1_b","It was a censored film.","film",5,0,0,0,0
"6930","492grtbwjk","cross","M2_b","He crossed a friend.","crossed",2,0,4,0,4
"6931","492grtbwjk","cell","M2_b","It was a jail cell.","cell",0,4,1,0,0
"6932","492grtbwjk","chicken","M1_a","They liked the juicy chicken.","chicken",0,0,0,0,0
"6933","xkvvmxa1on","draw","M2_b","They drew a picture.","drew",3,5,0,0,0
"6934","xkvvmxa1on","design","M1_a","They liked the floral design.","design",5,0,0,0,0
"6935","xkvvmxa1on","cell","M1_b","It was a brain cell.","cell",5,0,0,0,0
"6936","xkvvmxa1on","position","M1_a","He was in a distinguished position.","position",4,3,3,4,4
"6937","xkvvmxa1on","band","M2_b","It was a country band.","band",1,4,3,2,4
"6938","xkvvmxa1on","film","M2_a","It was a transparent film.","film",5,1,0,0,0
"6939","xkvvmxa1on","yard","M1_b","It was ten yards.","yards",2,1,3,0,0
"6940","xkvvmxa1on","course","M2_b","It was a collision course.","course",3,3,3,3,1
"6941","xkvvmxa1on","movement","M2_b","He liked the civil-rights movement.","movement",3,2,2,0,4
"6942","xkvvmxa1on","act","M1_a","It was a desperate act.","act",2,0,0,0,0
"6943","xkvvmxa1on","drill","M2_a","It was an electric drill.","drill",2,5,0,1,0
"6944","xkvvmxa1on","post","M1_b","It was a fence post.","post",0,0,0,0,0
"6945","xkvvmxa1on","tick","M2_a","It was a parasitic tick.","tick",0,0,0,0,0
"6946","xkvvmxa1on","poach","M2_b","She poached the vegetables.","poached",1,5,0,0,0
"6947","xkvvmxa1on","column","M2_b","It was a marble column.","column",0,0,0,0,0
"6948","xkvvmxa1on","fix","M2_b","They fixed the price.","fixed",2,2,0,0,1
"6949","xkvvmxa1on","blood","M1_b","He has thin blood.","blood",1,0,0,1,0
"6950","xkvvmxa1on","newspaper","M1_a","It was a national newspaper.","newspaper",0,0,0,0,0
"6951","xkvvmxa1on","market","M2_b","He liked the stock market.","market",1,1,0,0,1
"6952","xkvvmxa1on","orange","M1_a","It was a juicy orange.","orange",1,3,0,0,4
"6953","xkvvmxa1on","break","M2_b","He broke the promise.","broke",0,0,0,0,1
"6954","xkvvmxa1on","perch","M1_a","It was a tasty perch.","perch",1,2,0,0,5
"6955","xkvvmxa1on","rock","M1_b","He liked alternative rock.","rock",4,1,0,0,1
"6956","xkvvmxa1on","count","M2_b","That was the correct count.","count",1,1,0,0,1
"6957","xkvvmxa1on","appeal","M2_b","He had a pending appeal.","appeal",0,0,0,0,1
"6958","xkvvmxa1on","charm","M2_b","She had a good-luck charm.","charm",0,4,0,0,0
"6959","xkvvmxa1on","ground","M1_a","He was on the firm ground.","ground",0,0,5,1,0
"6960","xkvvmxa1on","pupil","M1_a","She had a brilliant pupil.","pupil",1,0,0,0,1
"6961","xkvvmxa1on","bank","M2_b","He banked the cash.","banked",0,2,1,0,0
"6962","xkvvmxa1on","pick","M2_a","He picked his scab.","picked",0,5,0,0,0
"6963","xkvvmxa1on","stake","M1_b","He staked his tent.","staked",1,5,2,2,0
"6964","xkvvmxa1on","function","M1_b","It was a linear function.","function",0,0,0,0,0
"6965","xkvvmxa1on","bat","M1_b","He saw a fruit bat.","bat",5,0,0,0,0
"6966","xkvvmxa1on","key","M1_a","It was a duplicate key.","key",0,1,0,0,0
"6967","xkvvmxa1on","mole","M2_b","She saw the fast mole.","mole",5,0,0,1,0
"6968","xkvvmxa1on","chicken","M2_b","They liked the pet chicken.","chicken",1,0,0,0,0
"6969","xkvvmxa1on","panel","M2_b","It was a consumer panel.","panel",0,0,0,0,0
"6970","xkvvmxa1on","guide","M1_b","He had a TV guide.","guide",1,1,0,0,0
"6971","xkvvmxa1on","mold","M2_b","It was a clay mold.","mold",0,3,0,0,0
"6972","xkvvmxa1on","call","M1_b","They called the police.","called",1,3,0,0,3
"6973","xkvvmxa1on","file","M1_a","She had a text file.","file",1,1,0,0,0
"6974","xkvvmxa1on","guard","M2_a","They liked the coast guard.","guard",1,0,0,0,0
"6975","xkvvmxa1on","bail","M2_a","He bailed out the water.","bailed",2,4,0,1,0
"6976","xkvvmxa1on","sing","M2_b","The cricket sang.","sang",2,0,0,0,0
"6977","xkvvmxa1on","port","M2_a","It was a delicious port.","port",1,1,0,0,3
"6978","xkvvmxa1on","hail","M1_a","They hailed a cab.","hailed",2,5,3,2,2
"6979","xkvvmxa1on","examination","M1_a","It was a multiple-choice examination.","examination",1,4,0,0,0
"6980","xkvvmxa1on","page","M2_b","He saw the ripped page.","page",4,1,0,0,0
"6981","xkvvmxa1on","palm","M2_b","It was a tree palm.","palm",2,0,0,0,0
"6982","xkvvmxa1on","cause","M1_a","It was a worthy cause.","cause",0,0,0,0,0
"6983","xkvvmxa1on","foundation","M2_a","It was a wooden foundation.","foundation",0,0,1,0,0
"6984","xkvvmxa1on","intelligence","M1_b","They had innate intelligence.","intelligence",3,0,0,0,0
"6985","xkvvmxa1on","date","M2_b","It was a historical date.","date",0,0,0,0,0
"6986","xkvvmxa1on","dinner","M2_b","They liked the anniversary dinner.","dinner",1,3,0,0,4
"6987","s57t2w7fav","company","M2_b","He liked the polite company.","company",3,3,2,4,0
"6988","s57t2w7fav","drill","M1_b","It was a challenging drill.","drill",3,2,3,4,0
"6989","s57t2w7fav","toast","M2_a","They toasted the host.","toasted",1,4,0,0,5
"6990","s57t2w7fav","cause","M2_b","It was a primary cause.","cause",2,3,1,3,1
"6991","s57t2w7fav","title","M2_a","She liked the academic title.","title",4,2,2,3,3
"6992","s57t2w7fav","dinner","M2_a","They liked the formal dinner.","dinner",2,2,0,3,5
"6993","s57t2w7fav","push","M2_a","He pushed the bed.","pushed",0,4,3,2,1
"6994","s57t2w7fav","issue","M2_b","It was a special issue.","issue",3,2,0,1,0
"6995","s57t2w7fav","intelligence","M1_a","They had natural intelligence.","intelligence",4,0,0,0,1
"6996","s57t2w7fav","foundation","M2_b","It was a concrete foundation.","foundation",1,2,0,4,0
"6997","s57t2w7fav","page","M1_a","He saw the young page.","page",0,3,0,0,0
"6998","s57t2w7fav","fix","M1_b","They fixed the dishwasher.","fixed",0,0,0,1,0
"6999","s57t2w7fav","band","M1_b","It was a rubber band.","band",0,3,2,0,0
"7000","s57t2w7fav","lamb","M2_a","They liked the cute lamb.","lamb",0,0,1,0,4
"7001","s57t2w7fav","hail","M1_a","They hailed a cab.","hailed",0,0,0,0,0
"7002","s57t2w7fav","lunch","M1_b","They liked the sandwich lunch.","lunch",1,1,0,2,5
"7003","s57t2w7fav","cone","M1_a","It was a waffle cone.","cone",1,1,1,1,5
"7004","s57t2w7fav","mole","M1_b","She saw the raised mole.","mole",0,1,2,1,1
"7005","s57t2w7fav","tick","M1_a","It was a clock tick.","tick",3,1,1,0,0
"7006","s57t2w7fav","toll","M1_b","It was a road toll.","toll",0,1,0,1,0
"7007","s57t2w7fav","lock","M1_b","She had brown locks.","locks",5,1,0,2,0
"7008","s57t2w7fav","sage","M1_b","He saw the renowned sage.","sage",4,1,0,1,2
"7009","s57t2w7fav","board","M2_b","It was the school board.","board",0,3,3,2,0
"7010","s57t2w7fav","stay","M1_a","They stayed wet.","stayed",2,2,0,0,2
"7011","s57t2w7fav","racket","M1_b","That was an annoying racket.","racket",3,4,1,2,1
"7012","s57t2w7fav","run","M2_b","She ran the company.","ran",0,1,5,2,0
"7013","s57t2w7fav","guide","M2_b","He had a friendly guide.","guide",2,2,4,3,0
"7014","s57t2w7fav","cast","M2_a","She cast a spear.","cast",3,3,0,1,0
"7015","s57t2w7fav","class","M1_b","It was a misbehaving class.","class",2,1,0,0,0
"7016","s57t2w7fav","serve","M2_b","She served a warrant.","served",0,3,0,0,3
"7017","s57t2w7fav","seal","M2_b","It was a trained seal.","seal",1,1,1,0,0
"7018","s57t2w7fav","beam","M2_b","He saw the balance beam.","beam",1,0,3,2,0
"7019","s57t2w7fav","cold","M1_b","It was a freezing cold.","cold",3,0,1,3,1
"7020","s57t2w7fav","drain","M1_a","They drained the account.","drained",1,0,0,1,3
"7021","s57t2w7fav","break","M1_a","He broke the glass.","broke",0,3,0,0,1
"7022","s57t2w7fav","dream","M2_b","He had a career dream.","dream",5,0,1,0,0
"7023","s57t2w7fav","blood","M1_a","He has coagulated blood.","blood",3,2,2,1,3
"7024","s57t2w7fav","message","M2_a","There was an urgent message.","message",2,2,0,0,1
"7025","s57t2w7fav","rock","M2_b","He liked granite rock.","rock",0,1,1,1,0
"7026","s57t2w7fav","case","M1_b","It was a display case.","case",0,0,0,0,0
"7027","s57t2w7fav","track","M1_b","She saw the trolley tracks.","tracks",0,0,2,0,0
"7028","s57t2w7fav","pupil","M1_a","She had a brilliant pupil.","pupil",5,0,0,0,1
"7029","s57t2w7fav","movement","M2_b","He liked the civil-rights movement.","movement",3,3,3,3,0
"7030","s57t2w7fav","bank","M2_a","He banked the money.","banked",1,1,0,0,0
"7031","s57t2w7fav","ground","M2_a","He was on the camp ground.","ground",0,0,4,1,0
"7032","s57t2w7fav","market","M1_b","He liked the fish market.","market",1,2,1,0,4
"7033","s57t2w7fav","function","M1_b","It was a linear function.","function",2,3,2,3,1
"7034","s57t2w7fav","clog","M1_a","The dancer clogged.","clogged",0,1,0,0,2
"7035","s57t2w7fav","mold","M1_b","It was a harmful mold.","mold",2,0,0,0,2
"7036","s57t2w7fav","stake","M2_b","He staked his claim.","staked",0,0,2,0,1
"7037","s57t2w7fav","examination","M1_a","It was a multiple-choice examination.","examination",3,1,0,0,1
"7038","s57t2w7fav","tape","M2_b","He used the video tape.","tape",0,3,0,0,1
"7039","s57t2w7fav","file","M1_a","She had a text file.","file",2,1,0,0,1
"7040","s57t2w7fav","course","M2_b","It was a collision course.","course",1,1,2,0,0
"7041","2dvt7cnrvg","lap","M1_a","She lapped the milk.","lapped",2,0,0,0,5
"7042","2dvt7cnrvg","title","M2_a","She liked the academic title.","title",2,0,0,0,1
"7043","2dvt7cnrvg","load","M2_b","She loaded the van.","loaded",3,5,5,5,1
"7044","2dvt7cnrvg","date","M2_a","It was an expiration date.","date",3,1,0,0,0
"7045","2dvt7cnrvg","medicine","M1_b","It was prescription medicine.","medicine",1,2,0,0,5
"7046","2dvt7cnrvg","palm","M1_a","It was a calloused palm.","palm",0,5,0,0,0
"7047","2dvt7cnrvg","sing","M2_a","The bird sang.","sang",0,0,0,2,5
"7048","2dvt7cnrvg","match","M2_b","It was a tennis match.","match",3,5,5,5,1
"7049","2dvt7cnrvg","draw","M1_a","He drew a gun.","drew",1,5,5,5,0
"7050","2dvt7cnrvg","push","M1_a","He pushed the cocaine.","pushed",2,5,5,5,0
"7051","2dvt7cnrvg","position","M2_a","He was in a fetal position.","position",5,5,5,5,5
"7052","2dvt7cnrvg","perch","M1_a","It was a tasty perch.","perch",0,2,4,1,0
"7053","2dvt7cnrvg","file","M2_a","She had a nail file.","file",0,5,0,0,0
"7054","2dvt7cnrvg","company","M1_a","He liked the investment company.","company",0,0,0,0,0
"7055","2dvt7cnrvg","bat","M1_a","He saw a furry bat.","bat",0,0,0,0,0
"7056","2dvt7cnrvg","port","M1_a","It was a windy port.","port",0,0,0,0,0
"7057","2dvt7cnrvg","pick","M2_b","He picked his nose.","picked",4,5,0,0,0
"7058","2dvt7cnrvg","stay","M2_b","They stayed overnight.","stayed",5,5,5,5,5
"7059","2dvt7cnrvg","pupil","M2_b","She had a cloudy pupil.","pupil",5,0,0,0,0
"7060","2dvt7cnrvg","beam","M1_b","He saw the bright beam.","beam",0,0,0,0,0
"7061","2dvt7cnrvg","scale","M2_b","It was a major scale.","scale",0,0,0,0,0
"7062","2dvt7cnrvg","breakfast","M2_b","They ate a lonely breakfast.","breakfast",0,1,1,3,5
"7063","2dvt7cnrvg","message","M1_a","There was a phone message.","message",5,0,0,0,0
"7064","2dvt7cnrvg","poach","M1_a","She poached the deer.","poached",0,1,0,0,0
"7065","2dvt7cnrvg","degree","M2_a","It was about associate degrees.","degrees",0,0,0,0,0
"7066","2dvt7cnrvg","market","M2_b","He liked the stock market.","market",0,0,0,0,0
"7067","2dvt7cnrvg","charm","M1_a","She had a devilish charm.","charm",2,0,0,0,2
"7068","2dvt7cnrvg","yard","M1_a","It was five yards.","yards",0,0,1,0,0
"7069","2dvt7cnrvg","pen","M2_b","She penned her thoughts.","penned",2,5,0,0,0
"7070","2dvt7cnrvg","lunch","M2_b","They liked the women's lunch.","lunch",0,1,0,0,5
"7071","2dvt7cnrvg","course","M2_b","It was a collision course.","course",0,0,0,0,0
"7072","2dvt7cnrvg","fan","M2_a","They had a zealous fan.","fan",1,1,0,0,2
"7073","2dvt7cnrvg","punch","M2_b","He had the quickest punch.","punch",2,5,3,4,4
"7074","2dvt7cnrvg","hail","M1_a","They hailed a cab.","hailed",3,5,3,2,4
"7075","2dvt7cnrvg","column","M2_b","It was a marble column.","column",0,0,0,0,0
"7076","2dvt7cnrvg","ground","M2_a","He was on the camp ground.","ground",0,0,5,0,0
"7077","2dvt7cnrvg","case","M2_a","It was a divorce case.","case",0,0,0,0,0
"7078","2dvt7cnrvg","scene","M1_b","It was a well-acted scene.","scene",5,5,5,5,5
"7079","2dvt7cnrvg","class","M2_a","It was a boring class.","class",2,2,2,2,2
"7080","2dvt7cnrvg","bail","M1_a","He bailed out the prisoner.","bailed",3,5,5,5,0
"7081","2dvt7cnrvg","orange","M2_b","It was a reddish orange.","orange",0,0,0,0,0
"7082","2dvt7cnrvg","book","M1_a","He had a best-selling book.","book",3,2,3,3,4
"7083","2dvt7cnrvg","seal","M2_a","It was a circus seal.","seal",0,0,0,0,2
"7084","2dvt7cnrvg","blood","M2_b","He has royal blood.","blood",0,0,0,0,0
"7085","2dvt7cnrvg","mole","M1_b","She saw the raised mole.","mole",0,0,0,0,0
"7086","2dvt7cnrvg","spill","M1_b","He spilled the flour.","spilled",0,3,0,2,0
"7087","2dvt7cnrvg","call","M2_b","They called the debt.","called",2,2,0,1,5
"7088","2dvt7cnrvg","guide","M1_a","He had an assembly guide.","guide",4,4,4,4,4
"7089","2dvt7cnrvg","design","M1_a","They liked the floral design.","design",0,5,0,0,1
"7090","2dvt7cnrvg","lamb","M2_b","They liked the friendly lamb.","lamb",0,0,0,0,0
"7091","2dvt7cnrvg","dream","M2_a","He had a childhood dream.","dream",5,0,0,0,0
"7092","2dvt7cnrvg","appeal","M1_a","He had a universal appeal.","appeal",0,0,0,0,0
"7093","2dvt7cnrvg","stake","M2_b","He staked his claim.","staked",0,0,0,0,0
"7094","2dvt7cnrvg","cast","M1_a","She cast a shadow.","cast",1,1,3,3,0
"7095","2dvt7cnrvg","racket","M1_b","That was an annoying racket.","racket",0,0,0,0,0
"7096","rybz4sp0rv","dream","M2_b","He had a career dream.","dream",1,0,0,0,0
"7097","rybz4sp0rv","lamb","M2_a","They liked the cute lamb.","lamb",0,0,0,0,0
"7098","rybz4sp0rv","issue","M2_b","It was a special issue.","issue",0,0,0,0,0
"7099","rybz4sp0rv","port","M1_b","It was a seaside port.","port",0,0,0,0,0
"7100","rybz4sp0rv","breakfast","M1_a","They ate a pancake breakfast.","breakfast",3,0,0,0,4
"7101","rybz4sp0rv","punch","M1_b","He had the fruit punch.","punch",0,0,0,0,3
"7102","rybz4sp0rv","stake","M1_a","He staked his horse.","staked",0,4,0,0,0
"7103","rybz4sp0rv","tip","M2_b","It was a finger tip.","tip",0,3,0,0,0
"7104","rybz4sp0rv","clog","M2_b","The sink clogged.","clogged",0,0,0,0,0
"7105","rybz4sp0rv","guard","M2_a","They liked the coast guard.","guard",0,0,0,0,0
"7106","rybz4sp0rv","lap","M1_a","She lapped the milk.","lapped",0,2,0,0,0
"7107","rybz4sp0rv","cape","M2_b","It was an island cape.","cape",0,0,0,0,0
"7108","rybz4sp0rv","medicine","M2_b","It was veterinary medicine.","medicine",2,0,0,0,2
"7109","rybz4sp0rv","key","M1_a","It was a duplicate key.","key",0,3,0,0,0
"7110","rybz4sp0rv","title","M2_a","She liked the academic title.","title",0,0,0,0,0
"7111","rybz4sp0rv","bat","M2_b","He saw a baseball bat.","bat",0,3,0,0,0
"7112","rybz4sp0rv","seal","M1_a","It was a gold seal.","seal",0,0,0,0,0
"7113","rybz4sp0rv","sage","M1_b","He saw the renowned sage.","sage",2,0,0,0,0
"7114","rybz4sp0rv","cast","M1_b","She cast a glow.","cast",0,0,0,0,0
"7115","rybz4sp0rv","stall","M2_a","They stalled the horse.","stalled",0,2,0,0,0
"7116","rybz4sp0rv","case","M2_a","It was a divorce case.","case",0,0,0,0,0
"7117","rybz4sp0rv","cell","M2_a","It was a prison cell.","cell",0,0,0,0,0
"7118","rybz4sp0rv","spill","M1_b","He spilled the flour.","spilled",0,1,0,0,0
"7119","rybz4sp0rv","poach","M1_a","She poached the deer.","poached",0,0,0,0,0
"7120","rybz4sp0rv","dinner","M2_b","They liked the anniversary dinner.","dinner",0,0,0,0,1
"7121","rybz4sp0rv","newspaper","M2_b","It was a shredded newspaper.","newspaper",0,0,0,0,0
"7122","rybz4sp0rv","pitcher","M2_b","He saw the plastic pitcher.","pitcher",1,0,0,0,0
"7123","rybz4sp0rv","draw","M1_a","He drew a gun.","drew",0,3,0,0,0
"7124","rybz4sp0rv","atmosphere","M1_a","It was a tense atmosphere.","atmosphere",3,0,0,0,0
"7125","rybz4sp0rv","drain","M2_b","They drained the pond.","drained",0,0,0,0,0
"7126","rybz4sp0rv","racket","M1_a","That was a loud racket.","racket",2,0,0,0,0
"7127","rybz4sp0rv","foundation","M2_b","It was a concrete foundation.","foundation",0,0,0,0,0
"7128","rybz4sp0rv","examination","M2_b","It was a physical examination.","examination",0,0,0,0,0
"7129","rybz4sp0rv","mole","M2_a","She saw the cute mole.","mole",0,0,0,0,0
"7130","rybz4sp0rv","intelligence","M2_a","They had classified intelligence.","intelligence",0,0,0,0,0
"7131","rybz4sp0rv","count","M1_b","That was the vengeful count.","count",0,0,0,0,0
"7132","rybz4sp0rv","drill","M2_a","It was an electric drill.","drill",0,0,0,0,0
